s,Pa,rpm
10.72408000,0.409422904253006,1372.80444499244
10.72410000,0.437310367822647,1372.81099929422
10.72412000,0.472294062376022,1372.817553596
10.72414000,0.484815746545792,1372.82410789778
10.72416000,0.500838577747345,1372.83066219955
10.72418000,0.539539396762848,1372.83721650133
10.72420000,0.585777580738068,1372.84377080311
10.72422000,0.596787989139557,1372.85032510489
10.72424000,0.603602647781372,1372.85687940667
10.72426000,0.633630216121674,1372.86343370845
10.72428000,0.672678291797638,1372.86998801023
10.72430000,0.691517114639282,1372.87654231201
10.72432000,0.700180947780609,1372.88309661379
10.72434000,0.740486800670624,1372.88965091556
10.72436000,0.785101115703583,1372.89620521734
10.72438000,0.809590637683868,1372.90275951912
10.72440000,0.82799768447876,1372.9093138209
10.72442000,0.858597874641418,1372.91586812268
10.72444000,0.887893319129944,1372.92242242446
10.72446000,0.894501447677612,1372.92897672624
10.72448000,0.90125036239624,1372.93553102802
10.72450000,0.930799245834351,1372.9420853298
10.72452000,0.949159383773804,1372.94863963157
10.72454000,0.934281706809998,1372.95519393335
10.72456000,0.907323479652405,1372.96174823513
10.72458000,0.888231217861176,1372.96830253691
10.72460000,0.87043434381485,1372.97485683869
10.72462000,0.843729555606842,1372.98141114047
10.72464000,0.81801974773407,1372.98796544225
10.72466000,0.82572615146637,1372.99451974403
10.72468000,0.848375916481018,1373.00107404581
10.72470000,0.855584800243378,1373.00762834759
10.72472000,0.844799637794495,1373.01418264936
10.72474000,0.857199251651764,1373.02073695114
10.72476000,0.872283458709717,1373.02729125292
10.72478000,0.874836623668671,1373.0338455547
10.72480000,0.868266046047211,1373.04039985648
10.72482000,0.891422688961029,1373.04695415826
10.72484000,0.92273622751236,1373.05350846004
10.72486000,0.927842497825623,1373.06006276182
10.72488000,0.914438486099243,1373.0666170636
10.72490000,0.919037938117981,1373.07317136537
10.72492000,0.943621337413788,1373.07972566715
10.72494000,0.936853587627411,1373.08627996893
10.72496000,0.905483722686768,1373.09283427071
10.72498000,0.897805511951447,1373.09938857249
10.72500000,0.899288594722748,1373.10594287427
10.72502000,0.896735429763794,1373.11249717605
10.72504000,0.873944878578186,1373.11905147783
10.72506000,0.877690136432648,1373.12560577961
10.72508000,0.894191682338715,1373.13216008138
10.72510000,0.894379436969757,1373.13871438316
10.72512000,0.872987449169159,1373.14526868494
10.72514000,0.87752115726471,1373.15182298672
10.72516000,0.886091113090515,1373.1583772885
10.72518000,0.885668694972992,1373.16493159028
10.72520000,0.875474870204926,1373.17148589206
10.72522000,0.89139449596405,1373.17804019384
10.72524000,0.923825085163116,1373.18459449562
10.72526000,0.936346709728241,1373.1911487974
10.72528000,0.92550528049469,1373.19770309917
10.72530000,0.932254195213318,1373.20425740095
10.72532000,0.950942814350128,1373.21081170273
10.72534000,0.941302835941315,1373.21736600451
10.72536000,0.924970209598541,1373.22392030629
10.72538000,0.909022450447082,1373.23047460807
10.72540000,0.906901121139526,1373.23702890985
10.72542000,0.874911725521088,1373.24358321163
10.72544000,0.820732474327087,1373.25013751341
10.72546000,0.78731632232666,1373.25669181518
10.72548000,0.780529856681824,1373.26324611696
10.72550000,0.748371541500092,1373.26980041874
10.72552000,0.67174905538559,1373.27635472052
10.72554000,0.614031076431274,1373.2829090223
10.72556000,0.593615353107452,1373.28946332408
10.72558000,0.565718472003937,1373.29601762586
10.72560000,0.514787018299103,1373.30257192764
10.72562000,0.476931035518646,1373.30912622942
10.72564000,0.475354075431824,1373.31568053119
10.72566000,0.470989346504211,1373.32223483297
10.72568000,0.44943779706955,1373.32878913475
10.72570000,0.459246754646301,1373.33534343653
10.72572000,0.494343101978302,1373.34189773831
10.72574000,0.536122679710388,1373.34845204009
10.72576000,0.572307825088501,1373.35500634187
10.72578000,0.62412166595459,1373.36156064365
10.72580000,0.677249550819397,1373.36811494543
10.72582000,0.70293116569519,1373.37466924721
10.72584000,0.702574491500855,1373.38122354898
10.72586000,0.710177600383759,1373.38777785076
10.72588000,0.729072749614716,1373.39433215254
10.72590000,0.727636635303497,1373.40088645432
10.72592000,0.686626732349396,1373.4074407561
10.72594000,0.652619242668152,1373.41399505788
10.72596000,0.633724093437195,1373.42054935966
10.72598000,0.600420594215393,1373.42710366144
10.72600000,0.545631229877472,1373.43365796322
10.72602000,0.501824200153351,1373.44021226499
10.72604000,0.497722238302231,1373.44676656677
10.72606000,0.486514687538147,1373.45332086855
10.72608000,0.46048578619957,1373.45987517033
10.72610000,0.466943711042404,1373.46642947211
10.72612000,0.50664883852005,1373.47298377389
10.72614000,0.556116044521332,1373.47953807567
10.72616000,0.593211710453033,1373.48609237745
10.72618000,0.650375843048096,1373.49264667923
10.72620000,0.730377495288849,1373.49920098101
10.72622000,0.792394459247589,1373.50575528278
10.72624000,0.82128632068634,1373.51230958456
10.72626000,0.833376169204712,1373.51886388634
10.72628000,0.86562842130661,1373.52541818812
10.72630000,0.872546315193176,1373.5319724899
10.72632000,0.829959452152252,1373.53852679168
10.72634000,0.777207016944885,1373.54508109346
10.72636000,0.750427186489105,1373.55163539524
10.72638000,0.720521569252014,1373.55818969702
10.72640000,0.684402108192444,1373.56474399879
10.72642000,0.657350063323975,1373.57129830057
10.72644000,0.668942451477051,1373.57785260235
10.72646000,0.686814486980438,1373.58440690413
10.72648000,0.684017300605774,1373.59096120591
10.72650000,0.683529198169708,1373.59751550769
10.72652000,0.719413995742798,1373.60406980947
10.72654000,0.754885792732239,1373.61062411125
10.72656000,0.754622936248779,1373.61717841303
10.72658000,0.749216318130493,1373.6237327148
10.72660000,0.774588167667389,1373.63028701658
10.72662000,0.795923829078674,1373.63684131836
10.72664000,0.782613694667816,1373.64339562014
10.72666000,0.749788880348206,1373.64994992192
10.72668000,0.737943053245544,1373.6565042237
10.72670000,0.725224256515503,1373.66305852548
10.72672000,0.692577838897705,1373.66961282726
10.72674000,0.657368838787079,1373.67616712904
10.72676000,0.660851240158081,1373.68272143081
10.72678000,0.671204626560211,1373.68927573259
10.72680000,0.659668564796448,1373.69583003437
10.72682000,0.633714735507965,1373.70238433615
10.72684000,0.62930303812027,1373.70893863793
10.72686000,0.643195152282715,1373.71549293971
10.72688000,0.634906828403473,1373.72204724149
10.72690000,0.626289963722229,1373.72860154327
10.72692000,0.638473689556122,1373.73515584505
10.72694000,0.657744288444519,1373.74171014683
10.72696000,0.642697632312775,1373.7482644486
10.72698000,0.614810168743134,1373.75481875038
10.72700000,0.610192000865936,1373.76137305216
10.72702000,0.616875231266022,1373.76792735394
10.72704000,0.600354850292206,1373.77448165572
10.72706000,0.563306152820587,1373.7810359575
10.72708000,0.561306774616241,1373.78759025928
10.72710000,0.556181728839874,1373.79414456106
10.72712000,0.530678451061249,1373.80069886284
10.72714000,0.500547587871551,1373.80725316461
10.72716000,0.499852985143662,1373.81380746639
10.72718000,0.490738660097122,1373.82036176817
10.72720000,0.46636176109314,1373.82691606995
10.72722000,0.427097797393799,1373.83347037173
10.72724000,0.414228826761246,1373.84002467351
10.72726000,0.408596873283386,1373.84657897529
10.72728000,0.381488502025604,1373.85313327707
10.72730000,0.347340196371078,1373.85968757885
10.72732000,0.333485633134842,1373.86624188062
10.72734000,0.334377378225327,1373.8727961824
10.72736000,0.319734334945679,1373.87935048418
10.72738000,0.305832833051682,1373.88590478596
10.72740000,0.314646810293198,1373.89245908774
10.72742000,0.333166509866714,1373.89901338952
10.72744000,0.342459201812744,1373.9055676913
10.72746000,0.346964746713638,1373.91212199308
10.72748000,0.379620581865311,1373.91867629486
10.72750000,0.434954345226288,1373.92523059664
10.72752000,0.460053980350494,1373.93178489841
10.72754000,0.465338617563248,1373.93833920019
10.72756000,0.489199250936508,1373.94489350197
10.72758000,0.509671330451965,1373.95144780375
10.72760000,0.498257279396057,1373.95800210553
10.72762000,0.460664123296738,1373.96455640731
10.72764000,0.428928166627884,1373.97111070909
10.72766000,0.393099665641785,1373.97766501087
10.72768000,0.32431498169899,1373.98421931265
10.72770000,0.236297219991684,1373.99077361442
10.72772000,0.180954068899155,1373.9973279162
10.72774000,0.144675016403198,1374.00388221798
10.72776000,0.0842631310224533,1374.01043651976
10.72778000,0.0138076273724437,1374.01699082154
10.72780000,-0.0327309295535088,1374.02354512332
10.72782000,-0.0617541670799255,1374.0300994251
10.72784000,-0.102810971438885,1374.03665372688
10.72786000,-0.137269034981728,1374.04320802866
10.72788000,-0.139043092727661,1374.04976233043
10.72790000,-0.110085554420948,1374.05631663221
10.72792000,-0.0928987637162209,1374.06287093399
10.72794000,-0.0964844301342964,1374.06942523577
10.72796000,-0.0822262465953827,1374.07597953755
10.72798000,-0.0533438101410866,1374.08253383933
10.72800000,-0.0355093516409397,1374.08908814111
10.72802000,-0.029999440535903,1374.09564244289
10.72804000,-0.00957428943365812,1374.10219674467
10.72806000,0.0167925525456667,1374.10875104645
10.72808000,0.0123714841902256,1374.11530534822
10.72810000,-0.0195240415632725,1374.12185965
10.72812000,-0.0383628644049168,1374.12841395178
10.72814000,-0.0511191971600056,1374.13496825356
10.72816000,-0.0838782861828804,1374.14152255534
10.72818000,-0.13085800409317,1374.14807685712
10.72820000,-0.159064620733261,1374.1546311589
10.72822000,-0.162659674882889,1374.16118546068
10.72824000,-0.168854802846909,1374.16773976246
10.72826000,-0.18250285089016,1374.17429406423
10.72828000,-0.176626861095428,1374.18084836601
10.72830000,-0.138545602560043,1374.18740266779
10.72832000,-0.104340977966785,1374.19395696957
10.72834000,-0.0884119942784309,1374.20051127135
10.72836000,-0.0670857280492783,1374.20706557313
10.72838000,-0.0257097836583853,1374.21361987491
10.72840000,-0.00115454662591219,1374.22017417669
10.72842000,0.00594169134274125,1374.22672847847
10.72844000,0.0318298190832138,1374.23328278024
10.72846000,0.0568919293582439,1374.23983708202
10.72848000,0.0606559403240681,1374.2463913838
10.72850000,0.0327684730291367,1374.25294568558
10.72852000,0.0161636527627707,1374.25949998736
10.72854000,0.00918005406856537,1374.26605428914
10.72856000,-0.0205847229808569,1374.27260859092
10.72858000,-0.0707558766007423,1374.2791628927
10.72860000,-0.10731652379036,1374.28571719448
10.72862000,-0.119950830936432,1374.29227149626
10.72864000,-0.138113811612129,1374.29882579803
10.72866000,-0.169061303138733,1374.30538009981
10.72868000,-0.189786821603775,1374.31193440159
10.72870000,-0.180691242218018,1374.31848870337
10.72872000,-0.181873947381973,1374.32504300515
10.72874000,-0.209395334124565,1374.33159730693
10.72876000,-0.223784938454628,1374.33815160871
10.72878000,-0.205546855926514,1374.34470591049
10.72880000,-0.197427481412888,1374.35126021227
10.72882000,-0.202177077531815,1374.35781451404
10.72884000,-0.174796491861343,1374.36436881582
10.72886000,-0.126005157828331,1374.3709231176
10.72888000,-0.0838125795125961,1374.37747741938
10.72890000,-0.0687002167105675,1374.38403172116
10.72892000,-0.0523488335311413,1374.39058602294
10.72894000,-0.0143426610156894,1374.39714032472
10.72896000,0.0131130218505859,1374.4036946265
10.72898000,0.000722764991223812,1374.41024892828
10.72900000,-0.0108133153989911,1374.41680323005
10.72902000,-0.00518138008192182,1374.42335753183
10.72904000,-0.0120054082944989,1374.42991183361
10.72906000,-0.0550052300095558,1374.43646613539
10.72908000,-0.0954800695180893,1374.44302043717
10.72910000,-0.109315857291222,1374.44957473895
10.72912000,-0.130050763487816,1374.45612904073
10.72914000,-0.166733428835869,1374.46268334251
10.72916000,-0.198441222310066,1374.46923764429
10.72918000,-0.204016849398613,1374.47579194607
10.72920000,-0.213741317391396,1374.48234624784
10.72922000,-0.245702549815178,1374.48890054962
10.72924000,-0.26287055015564,1374.4954548514
10.72926000,-0.245646223425865,1374.50200915318
10.72928000,-0.245749488472939,1374.50856345496
10.72930000,-0.266155868768692,1374.51511775674
10.72932000,-0.289988338947296,1374.52167205852
10.72934000,-0.288026541471481,1374.5282263603
10.72936000,-0.309352785348892,1374.53478066208
10.72938000,-0.369070082902908,1374.54133496385
10.72940000,-0.433189660310745,1374.54788926563
10.72942000,-0.47127091884613,1374.55444356741
10.72944000,-0.519705593585968,1374.56099786919
10.72946000,-0.592122852802277,1374.56755217097
10.72948000,-0.652300119400024,1374.57410647275
10.72950000,-0.685049772262573,1374.58066077453
10.72952000,-0.716138064861298,1374.58721507631
10.72954000,-0.764610230922699,1374.59376937809
10.72956000,-0.801424324512482,1374.60032367986
10.72958000,-0.781459152698517,1374.60687798164
10.72960000,-0.764525771141052,1374.61343228342
10.72962000,-0.778173863887787,1374.6199865852
10.72964000,-0.781346499919891,1374.62654088698
10.72966000,-0.746728837490082,1374.63309518876
10.72968000,-0.709154486656189,1374.63964949054
10.72970000,-0.69233375787735,1374.64620379232
10.72972000,-0.674105048179626,1374.6527580941
10.72974000,-0.640285313129425,1374.65931239588
10.72976000,-0.602570116519928,1374.66586669765
10.72978000,-0.594037711620331,1374.67242099943
10.72980000,-0.595511436462402,1374.67897530121
10.72982000,-0.582736313343048,1374.68552960299
10.72984000,-0.584435284137726,1374.69208390477
10.72986000,-0.630523264408112,1374.69863820655
10.72988000,-0.681389033794403,1374.70519250833
10.72990000,-0.720577895641327,1374.71174681011
10.72992000,-0.766825497150421,1374.71830111189
10.72994000,-0.82937753200531,1374.72485541366
10.72996000,-0.888137340545654,1374.73140971544
10.72998000,-0.917892754077911,1374.73796401722
10.73000000,-0.93800812959671,1374.744518319
10.73002000,-0.975629448890686,1374.75107262078
10.73004000,-1.00223100185394,1374.75762692256
10.73006000,-0.984865844249725,1374.76418122434
10.73008000,-0.962741732597351,1374.77073552612
10.73010000,-0.966843664646149,1374.7772898279
10.73012000,-0.964299917221069,1374.78384412967
10.73014000,-0.930536448955536,1374.79039843145
10.73016000,-0.889902055263519,1374.79695273323
10.73018000,-0.878591239452362,1374.80350703501
10.73020000,-0.883866488933563,1374.81006133679
10.73022000,-0.868735373020172,1374.81661563857
10.73024000,-0.853369534015656,1374.82316994035
10.73026000,-0.877408504486084,1374.82972424213
10.73028000,-0.903887987136841,1374.83627854391
10.73030000,-0.903512537479401,1374.84283284569
10.73032000,-0.899298012256622,1374.84938714746
10.73034000,-0.923365116119385,1374.85594144924
10.73036000,-0.946399748325348,1374.86249575102
10.73038000,-0.925758719444275,1374.8690500528
10.73040000,-0.874170184135437,1374.87560435458
10.73042000,-0.844733893871307,1374.88215865636
10.73044000,-0.828382551670074,1374.88871295814
10.73046000,-0.77987277507782,1374.89526725992
10.73048000,-0.724961459636688,1374.9018215617
10.73050000,-0.695065259933472,1374.90837586347
10.73052000,-0.68109804391861,1374.91493016525
10.73054000,-0.643204510211945,1374.92148446703
10.73056000,-0.608408570289612,1374.92803876881
10.73058000,-0.59708833694458,1374.93459307059
10.73060000,-0.60517019033432,1374.94114737237
10.73062000,-0.600739717483521,1374.94770167415
10.73064000,-0.603245913982391,1374.95425597593
10.73066000,-0.633160889148712,1374.96081027771
10.73068000,-0.674978017807007,1374.96736457948
10.73070000,-0.690982103347778,1374.97391888126
10.73072000,-0.698632121086121,1374.98047318304
10.73074000,-0.714983522891998,1374.98702748482
10.73076000,-0.728012084960937,1374.9935817866
10.73078000,-0.71707671880722,1375.00013608838
10.73080000,-0.700809836387634,1375.00669039016
10.73082000,-0.70621645450592,1375.01324469194
10.73084000,-0.727552115917206,1375.01979899372
10.73086000,-0.728678524494171,1375.0263532955
10.73088000,-0.716954708099365,1375.03290759727
10.73090000,-0.727270543575287,1375.03946189905
10.73092000,-0.760620951652527,1375.04601620083
10.73094000,-0.762207329273224,1375.05257050261
10.73096000,-0.73930412530899,1375.05912480439
10.73098000,-0.735108315944672,1375.06567910617
10.73100000,-0.741791546344757,1375.07223340795
10.73102000,-0.729673504829407,1375.07878770973
10.73104000,-0.699092090129852,1375.08534201151
10.73106000,-0.676273345947266,1375.09189631328
10.73108000,-0.671091973781586,1375.09845061506
10.73110000,-0.643636286258697,1375.10500491684
10.73112000,-0.594544589519501,1375.11155921862
10.73114000,-0.57031786441803,1375.1181135204
10.73116000,-0.556341290473938,1375.12466782218
10.73118000,-0.526116609573364,1375.13122212396
10.73120000,-0.489584118127823,1375.13777642574
10.73122000,-0.474377870559692,1375.14433072752
10.73124000,-0.482497245073318,1375.15088502929
10.73126000,-0.471205234527588,1375.15743933107
10.73128000,-0.457313120365143,1375.16399363285
10.73130000,-0.473917931318283,1375.17054793463
10.73132000,-0.517687439918518,1375.17710223641
10.73134000,-0.539257764816284,1375.18365653819
10.73136000,-0.539567530155182,1375.19021083997
10.73138000,-0.560133457183838,1375.19676514175
10.73140000,-0.598496317863464,1375.20331944353
10.73142000,-0.616743803024292,1375.2098737453
10.73144000,-0.606953620910644,1375.21642804708
10.73146000,-0.601021349430084,1375.22298234886
10.73148000,-0.607591927051544,1375.22953665064
10.73150000,-0.59646886587143,1375.23609095242
10.73152000,-0.562677204608917,1375.2426452542
10.73154000,-0.543547451496124,1375.24919955598
10.73156000,-0.535662710666657,1375.25575385776
10.73158000,-0.518860757350922,1375.26230815954
10.73160000,-0.493901908397675,1375.26886246132
10.73162000,-0.481877744197845,1375.27541676309
10.73164000,-0.494643449783325,1375.28197106487
10.73166000,-0.499740362167358,1375.28852536665
10.73168000,-0.487246841192246,1375.29507966843
10.73170000,-0.486542850732803,1375.30163397021
10.73172000,-0.517161786556244,1375.30818827199
10.73174000,-0.541717052459717,1375.31474257377
10.73176000,-0.544523656368256,1375.32129687555
10.73178000,-0.551666796207428,1375.32785117733
10.73180000,-0.566028237342834,1375.3344054791
10.73182000,-0.564817368984222,1375.34095978088
10.73184000,-0.543068706989288,1375.34751408266
10.73186000,-0.534320414066315,1375.35406838444
10.73188000,-0.549498498439789,1375.36062268622
10.73190000,-0.563475072383881,1375.367176988
10.73192000,-0.556059718132019,1375.37373128978
10.73194000,-0.559560894966126,1375.38028559156
10.73196000,-0.579892158508301,1375.38683989334
10.73198000,-0.58963543176651,1375.39339419512
10.73200000,-0.576353430747986,1375.39994849689
10.73202000,-0.581337690353394,1375.40650279867
10.73204000,-0.608220815658569,1375.41305710045
10.73206000,-0.610501766204834,1375.41961140223
10.73208000,-0.586312592029572,1375.42616570401
10.73210000,-0.575198888778687,1375.43272000579
10.73212000,-0.575151979923248,1375.43927430757
10.73214000,-0.557195484638214,1375.44582860935
10.73216000,-0.514496028423309,1375.45238291113
10.73218000,-0.492784917354584,1375.4589372129
10.73220000,-0.48920863866806,1375.46549151468
10.73222000,-0.473129481077194,1375.47204581646
10.73224000,-0.438042521476746,1375.47860011824
10.73226000,-0.409019261598587,1375.48515442002
10.73228000,-0.406785279512405,1375.4917087218
10.73230000,-0.383722513914108,1375.49826302358
10.73232000,-0.339042484760284,1375.50481732536
10.73234000,-0.304406076669693,1375.51137162714
10.73236000,-0.303993076086044,1375.51792592891
10.73238000,-0.304528117179871,1375.52448023069
10.73240000,-0.289040297269821,1375.53103453247
10.73242000,-0.289678573608398,1375.53758883425
10.73244000,-0.315688729286194,1375.54414313603
10.73246000,-0.334621399641037,1375.55069743781
10.73248000,-0.325422585010529,1375.55725173959
10.73250000,-0.323507726192474,1375.56380604137
10.73252000,-0.344289571046829,1375.57036034315
10.73254000,-0.360838085412979,1375.57691464493
10.73256000,-0.349733769893646,1375.5834689467
10.73258000,-0.358604073524475,1375.59002324848
10.73260000,-0.390565305948257,1375.59657755026
10.73262000,-0.413750112056732,1375.60313185204
10.73264000,-0.413750112056732,1375.60968615382
10.73266000,-0.42446956038475,1375.6162404556
10.73268000,-0.45411229133606,1375.62279475738
10.73270000,-0.477268934249878,1375.62934905916
10.73272000,-0.470463693141937,1375.63590336094
10.73274000,-0.469553202390671,1375.64245766271
10.73276000,-0.495122164487839,1375.64901196449
10.73278000,-0.511755168437958,1375.65556626627
10.73280000,-0.496079593896866,1375.66212056805
10.73282000,-0.486326962709427,1375.66867486983
10.73284000,-0.504856050014496,1375.67522917161
10.73286000,-0.523009657859802,1375.68178347339
10.73288000,-0.514139354228973,1375.68833777517
10.73290000,-0.508357226848602,1375.69489207695
10.73292000,-0.534630179405212,1375.70144637872
10.73294000,-0.560677886009216,1375.7080006805
10.73296000,-0.55338454246521,1375.71455498228
10.73298000,-0.534846067428589,1375.72110928406
10.73300000,-0.551676213741302,1375.72766358584
10.73302000,-0.567689657211304,1375.73421788762
10.73304000,-0.55717670917511,1375.7407721894
10.73306000,-0.548841416835785,1375.74732649118
10.73308000,-0.563550174236298,1375.75388079296
10.73310000,-0.583825170993805,1375.76043509473
10.73312000,-0.584247529506683,1375.76698939651
10.73314000,-0.585148632526398,1375.77354369829
10.73316000,-0.607854723930359,1375.78009800007
10.73318000,-0.631292998790741,1375.78665230185
10.73320000,-0.634587645530701,1375.79320660363
10.73322000,-0.634812951087952,1375.79976090541
10.73324000,-0.661273658275604,1375.80631520719
10.73326000,-0.685171842575073,1375.81286950897
10.73328000,-0.675259590148926,1375.81942381075
10.73330000,-0.665732264518738,1375.82597811252
10.73332000,-0.681013584136963,1375.8325324143
10.73334000,-0.699392437934876,1375.83908671608
10.73336000,-0.689893245697021,1375.84564101786
10.73338000,-0.688935816287994,1375.85219531964
10.73340000,-0.715077400207519,1375.85874962142
10.73342000,-0.744391620159149,1375.8653039232
10.73344000,-0.742016792297363,1375.87185822498
10.73346000,-0.745574295520782,1375.87841252676
10.73348000,-0.775357842445374,1375.88496682853
10.73350000,-0.815382182598114,1375.89152113031
10.73352000,-0.815372765064239,1375.89807543209
10.73354000,-0.801827967166901,1375.90462973387
10.73356000,-0.80020409822464,1375.91118403565
10.73358000,-0.808877289295197,1375.91773833743
10.73360000,-0.789982140064239,1375.92429263921
10.73362000,-0.760827481746674,1375.93084694099
10.73364000,-0.748108685016632,1375.93740124277
10.73366000,-0.746053040027618,1375.94395554455
10.73368000,-0.73047137260437,1375.95050984632
10.73370000,-0.711050570011139,1375.9570641481
10.73372000,-0.709548711776733,1375.96361844988
10.73374000,-0.724163591861725,1375.97017275166
10.73376000,-0.720183670520782,1375.97672705344
10.73378000,-0.709642589092255,1375.98328135522
10.73380000,-0.721732437610626,1375.989835657
10.73382000,-0.737332940101624,1375.99638995878
10.73384000,-0.731259822845459,1376.00294426056
10.73386000,-0.708516180515289,1376.00949856233
10.73388000,-0.714457869529724,1376.01605286411
10.73390000,-0.734760999679565,1376.02260716589
10.73392000,-0.720803201198578,1376.02916146767
10.73394000,-0.694915056228638,1376.03571576945
10.73396000,-0.686664283275604,1376.04227007123
10.73398000,-0.692136645317078,1376.04882437301
10.73400000,-0.671298503875732,1376.05537867479
10.73402000,-0.648808300495148,1376.06193297657
10.73404000,-0.647428452968597,1376.06848727834
10.73406000,-0.661583423614502,1376.07504158012
10.73408000,-0.648235738277435,1376.0815958819
10.73410000,-0.623455226421356,1376.08815018368
10.73412000,-0.634493768215179,1376.09470448546
10.73414000,-0.667515695095062,1376.10125878724
10.73416000,-0.68096661567688,1376.10781308902
10.73418000,-0.672011852264404,1376.1143673908
10.73420000,-0.692023992538452,1376.12092169258
10.73422000,-0.729823648929596,1376.12747599435
10.73424000,-0.745433509349823,1376.13403029613
10.73426000,-0.740177035331726,1376.14058459791
10.73428000,-0.729795515537262,1376.14713889969
10.73430000,-0.727364420890808,1376.15369320147
10.73432000,-0.697205364704132,1376.16024750325
10.73434000,-0.647794544696808,1376.16680180503
10.73436000,-0.622873246669769,1376.17335610681
10.73438000,-0.608098804950714,1376.17991040859
10.73440000,-0.572749018669128,1376.18646471037
10.73442000,-0.519733726978302,1376.19301901214
10.73444000,-0.484703093767166,1376.19957331392
10.73446000,-0.468961834907532,1376.2061276157
10.73448000,-0.435386121273041,1376.21268191748
10.73450000,-0.391494572162628,1376.21923621926
10.73452000,-0.365803569555283,1376.22579052104
10.73454000,-0.353713661432266,1376.23234482282
10.73456000,-0.340779006481171,1376.2388991246
10.73458000,-0.319340109825134,1376.24545342638
10.73460000,-0.321292489767075,1376.25200772815
10.73462000,-0.343576192855835,1376.25856202993
10.73464000,-0.350287586450577,1376.26511633171
10.73466000,-0.343482315540314,1376.27167063349
10.73468000,-0.357449531555176,1376.27822493527
10.73470000,-0.396084606647491,1376.28477923705
10.73472000,-0.413806408643723,1376.29133353883
10.73474000,-0.399229109287262,1376.29788784061
10.73476000,-0.39580300450325,1376.30444214239
10.73478000,-0.407761484384537,1376.31099644417
10.73480000,-0.402345418930054,1376.31755074594
10.73482000,-0.381319552659988,1376.32410504772
10.73484000,-0.366282284259796,1376.3306593495
10.73486000,-0.367173999547958,1376.33721365128
10.73488000,-0.339455485343933,1376.34376795306
10.73490000,-0.294531434774399,1376.35032225484
10.73492000,-0.278874635696411,1376.35687655662
10.73494000,-0.291358768939972,1376.3634308584
10.73496000,-0.281305760145187,1376.36998516018
10.73498000,-0.246772617101669,1376.37653946195
10.73500000,-0.227952569723129,1376.38309376373
10.73502000,-0.241347178816795,1376.38964806551
10.73504000,-0.25168177485466,1376.39620236729
10.73506000,-0.24057748913765,1376.40275666907
10.73508000,-0.243074312806129,1376.40931097085
10.73510000,-0.273045599460602,1376.41586527263
10.73512000,-0.294428169727325,1376.42241957441
10.73514000,-0.305241495370865,1376.42897387619
10.73516000,-0.337146401405334,1376.43552817796
10.73518000,-0.396131545305252,1376.44208247974
10.73520000,-0.444603711366653,1376.44863678152
10.73522000,-0.470623254776001,1376.4551910833
10.73524000,-0.503044426441193,1376.46174538508
10.73526000,-0.551976561546326,1376.46829968686
10.73528000,-0.593699812889099,1376.47485398864
10.73530000,-0.604597628116608,1376.48140829042
10.73532000,-0.627228617668152,1376.4879625922
10.73534000,-0.67249059677124,1376.49451689397
10.73536000,-0.709201395511627,1376.50107119575
10.73538000,-0.722201764583588,1376.50762549753
10.73540000,-0.750474095344543,1376.51417979931
10.73542000,-0.799772322177887,1376.52073410109
10.73544000,-0.850140571594238,1376.52728840287
10.73546000,-0.876817166805267,1376.53384270465
10.73548000,-0.907041907310486,1376.54039700643
10.73550000,-0.951524794101715,1376.54695130821
10.73552000,-0.978229582309723,1376.55350560999
10.73554000,-0.968439400196075,1376.56005991176
10.73556000,-0.955298185348511,1376.56661421354
10.73558000,-0.961690425872803,1376.57316851532
10.73560000,-0.963830590248108,1376.5797228171
10.73562000,-0.943536818027496,1376.58627711888
10.73564000,-0.921797573566437,1376.59283142066
10.73566000,-0.926321864128113,1376.59938572244
10.73568000,-0.93068665266037,1376.60594002422
10.73570000,-0.907680153846741,1376.612494326
10.73572000,-0.898744165897369,1376.61904862777
10.73574000,-0.91881263256073,1376.62560292955
10.73576000,-0.930376887321472,1376.63215723133
10.73578000,-0.928734242916107,1376.63871153311
10.73580000,-0.940467417240143,1376.64526583489
10.73582000,-0.977525532245636,1376.65182013667
10.73584000,-1.01239657402039,1376.65837443845
10.73586000,-1.02972424030304,1376.66492874023
10.73588000,-1.049276471138,1376.67148304201
10.73590000,-1.08396911621094,1376.67803734378
10.73592000,-1.10972583293915,1376.68459164556
10.73594000,-1.10857129096985,1376.69114594734
10.73596000,-1.10604631900787,1376.69770024912
10.73598000,-1.12280130386353,1376.7042545509
10.73600000,-1.12652778625488,1376.71080885268
10.73602000,-1.10266721248627,1376.71736315446
10.73604000,-1.0789942741394,1376.72391745624
10.73606000,-1.08067440986633,1376.73047175802
10.73608000,-1.08435392379761,1376.7370260598
10.73610000,-1.05786514282227,1376.74358036157
10.73612000,-1.04026532173157,1376.75013466335
10.73614000,-1.05528378486633,1376.75668896513
10.73616000,-1.06541192531586,1376.76324326691
10.73618000,-1.04107260704041,1376.76979756869
10.73620000,-1.01715564727783,1376.77635187047
10.73622000,-1.01317572593689,1376.78290617225
10.73624000,-1.00911128520966,1376.78946047403
10.73626000,-0.989897072315216,1376.79601477581
10.73628000,-0.977384746074676,1376.80256907758
10.73630000,-0.985598027706146,1376.80912337936
10.73632000,-1.00537550449371,1376.81567768114
10.73634000,-0.994618475437164,1376.82223198292
10.73636000,-0.979412257671356,1376.8287862847
